PedidoID,CategoriaID,CategoriaNome,CategoriaDescrição,ClienteID,ClienteNome,ClienteContato,ClienteCidade,ClientePaísID,ClientePaís,Vendas Custo,Margem Bruta,Vendas,Desconto,Frete,Qtde,Data,VendedorID,ProdutoID,ProdutoNome,TransportadoraID,FornecedorID
10822,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,767.838,11.5062,88.29,0,67.33,3,13/05/2012,1,62,Sheat Shoes,3,29
10446,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,920.074,302.246,122.232,11.112,40.45,12,18/01/2010,1,19,Squash Shorts,3,8
10918,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.104.705,46.092,1.565.625,313.125,34.42,25,11/06/2012,1,60,Game Over T-Shirt,3,28
10779,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,155.52,36.48,192,0,32.38,20,21/03/2011,1,16,Wimbledon T-Shirt,3,7
10383,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.916.406,398.094,231.45,0,57.13,15,29/02/2012,1,50,Finnish Swimsuit,3,23
10746,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,2.076.192,487.008,256.32,0,34.33,9,24/09/2011,1,62,Sheat Shoes,3,29
10574,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,243.243,57.057,300.3,0,71.84,10,24/10/2011,1,62,Sheat Shoes,3,29
10574,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,313.551,73.549,387.1,0,71.84,14,24/10/2011,1,33,Car Boots,3,15
10930,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,3.711.492,151.308,386.28,0,47.7,36,11/10/2012,1,21,Basket Shoes,3,8
10779,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,5.023.099,1.022.901,604.6,0,32.38,20,21/03/2011,1,62,Sheat Shoes,3,29
10930,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,876.708,316.092,1192.8,198.8,47.7,25,11/10/2012,1,55,Feiss Fleece Trousers,3,25
10930,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,10.127.721,267.279,1039.5,0,47.7,25,11/10/2012,1,27,Tracksuit,3,11
10514,3,Sportwear,Sports…,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,28.426.648,5.905.052,3433.17,0,40.04,39,28/05/2010,1,20,Tennis Suit,3,8
10446,4,Bath Clothes,Beachwear,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,205.427,6.7483,27.291,2.481,40.45,3,18/01/2010,1,31,Rossi Bermuda Shorts,3,14
10358,4,Bath Clothes,Beachwear,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,731.107,136.193,86.73,4.13,61.24,10,24/02/2012,1,34,Baywatch Bikkini,3,16
10935,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,643.507,268.493,91.2,18.24,45.44,8,14/03/2012,1,23,DSW,3,9
10574,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.724.328,404.472,212.88,0,71.84,6,24/10/2011,1,64,WFS shoes,3,12
10586,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,2.644.164,1.109.896,375.406,48.966,57.06,4,07/10/2011,1,52,Small Crocodile Boots,3,24
10746,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,3.372.516,791.084,416.36,0,34.33,28,24/09/2011,1,42,Balett Shoes,3,20
10383,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,6.842.592,1.421.408,826.4,0,57.13,20,29/02/2012,1,56,High Heels Shoes,3,26
10446,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,9.533.592,3.131.808,1266.54,115.14,40.45,15,18/01/2010,1,52,Small Crocodile Boots,3,24
10514,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,22.146.516,4.600.484,2674.7,0,40.04,70,28/05/2010,1,56,High Heels Shoes,3,26
10401,5,Ladies´Footwear,Ladies Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,25.562.446,2.479.554,2804.2,0,35.9,70,18/10/2010,1,56,High Heels Shoes,3,26
10977,6,Men´s Footwear,Men Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,7.141.554,955.446,809.7,0,65.21,30,30/01/2012,1,47,Lundenhagen Boots,3,22
10977,6,Men´s Footwear,Men Shoes,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,923.895,123.605,1047.5,0,65.21,10,30/01/2012,1,51,Snake Boots,3,24
10514,7,Children´s wear,3-15 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,13.397.454,2.783.046,1618.05,0,40.04,35,28/05/2010,1,28,RDL Suit,3,12
10511,7,Children´s wear,3-15 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.758.672,683.928,2442.6,318.6,30.11,50,24/05/2010,1,7,Conserve Shoes,3,3
10574,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,312.498,7.3302,38.58,0,71.84,2,24/10/2011,1,40,Duck Trousers,3,19
10935,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,871.063,363.437,123.45,24.69,45.44,4,14/03/2012,1,18,Deuce shirt,3,7
10746,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.170.288,274.512,144.48,0,34.33,6,24/09/2011,1,13,Aino Shoes,3,6
10358,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.315.008,283.092,159.81,7.61,61.24,20,24/02/2012,1,36,Mehmet-Tröja,3,17
10401,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,3.885.473,807.127,469.26,0,35.9,18,18/10/2010,1,30,Baby Dark Lounge Suit,3,13
10383,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,4.335.408,900.592,523.6,0,57.13,20,29/02/2012,1,13,Aino Shoes,3,6
10930,8,Babywear,0-3 Years,82,Bond Ltd,Mark Stark,Kirkland,USA,USA,1.266.111,456.489,1722.6,287.1,47.7,30,11/10/2012,1,58,Ga-Ga Dress,3,27
10620,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,178.605,4.1895,22.05,0,79.96,5,08/01/2011,1,24,Samba Socker  Socks,3,10
10851,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,78.057,14.868,92.925,4.425,30.43,5,01/08/2012,1,2,Mr X Trousers,3,1
11031,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,837.194,11.2006,94.92,0,28.48,21,21/02/2012,1,24,Samba Socker  Socks,3,10
10810,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.072.845,251.655,132.45,0,58.1,5,06/11/2012,1,70,US-Master Jeans,3,7
10932,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.379.448,340.952,172.04,15.64,37.35,20,11/03/2012,1,75,Bow tie,3,12
11031,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,4.060.022,543.178,460.32,0,28.48,16,21/02/2012,1,71,Atles Lussekofta,3,15
11031,1,Men´s Clothes,Fashion for Men,42,Millenium,Joe Barry,Vancouver,CAN,Canada,8.513.505,1.138.995,965.25,0,28.48,45,21/02/2012,1,1,Lenin Jeansshorts,3,1
10495,2,Womens wear,Fashion for Women,42,Millenium,Joe Barry,Vancouver,CAN,Canada,543.168,11.2832,65.6,0,46.62,5,24/10/2010,1,77,Skirt,3,12
10351,2,Womens wear,Fashion for Women,42,Millenium,Joe Barry,Vancouver,CAN,Canada,870.912,187.488,105.84,05.04,65.12,10,17/09/2009,1,65,Stretch oui-pants,3,2
10351,2,Womens wear,Fashion for Women,42,Millenium,Joe Barry,Vancouver,CAN,Canada,12.966.912,2.791.488,1575.84,75.04,65.12,20,17/09/2009,1,38,Le Baby Dress,3,18
10351,2,Womens wear,Fashion for Women,42,Millenium,Joe Barry,Vancouver,CAN,Canada,49.057.747,10.561.043,5.961.879,283.899,65.12,77,17/09/2009,1,44,Okkaba Skin Jackets,3,20
10810,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,543.915,12.7585,67.15,0,58.1,5,06/11/2012,1,25,Basket Vest,3,11
10851,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.161.594,221.256,138.285,6.585,30.43,10,01/08/2012,1,25,Basket Vest,3,11
10836,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,2.466.072,329.928,279.6,0,76.57,60,21/05/2012,1,60,Game Over T-Shirt,3,28
10932,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,2.636.542,495.158,313.17,28.47,37.35,30,11/03/2012,1,16,Wimbledon T-Shirt,3,7
10851,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,3.278.394,624.456,390.285,18.585,30.43,42,01/08/2012,1,59,Rasta WCT,3,28
10932,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,3.374.879,789.281,416.416,37.856,37.35,14,11/03/2012,1,62,Sheat Shoes,3,29
10680,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,345.465,187.66,533.125,106.625,79.63,50,29/04/2011,1,16,Wimbledon T-Shirt,3,7
10564,3,Sportwear,Sports…,42,Millenium,Joe Barry,Vancouver,CAN,Canada,7.178.625,212.7,9.305.625,443.125,35.94,25,16/11/2009,1,55,Feiss Fleece Trousers,3,25
10836,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,350.965,3.1835,38.28,0,76.57,6,21/05/2012,1,35,LA. Shorts,3,16
10564,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,37.422,11.088,48.51,2.31,35.94,6,16/11/2009,1,31,Rossi Bermuda Shorts,3,14
11016,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.083.537,144.963,122.85,0,73.93,15,14/02/2012,1,31,Rossi Bermuda Shorts,3,14
10680,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,126.522,68.728,195.25,39.05,79.63,20,29/04/2011,1,31,Rossi Bermuda Shorts,3,14
10932,4,Bath Clothes,Beachwear,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.613.002,215.798,182.88,0,37.35,16,11/03/2012,1,72,Rossi Shorts,3,14
10943,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,646.418,8.6482,73.29,0,30.3,21,15/01/2012,1,22,Ravellis Träskor,3,9
10495,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,689.724,143.276,83.3,0,46.62,10,24/10/2010,1,23,DSW,3,9
10836,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.623.586,217.214,184.08,0,76.57,52,21/05/2012,1,22,Ravellis Träskor,3,9
10851,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.723.977,280.473,200.445,9.545,30.43,10,01/08/2012,1,57,Burned Rubber Shoes,3,26
10620,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,336.474,78.926,415.4,0,79.96,5,08/01/2011,1,52,Small Crocodile Boots,3,24
10836,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,4.079.074,545.726,462.48,0,76.57,24,21/05/2012,1,57,Burned Rubber Shoes,3,26
10680,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,449.388,244.112,693.5,138.7,79.63,40,29/04/2011,1,42,Balett Shoes,3,20
11031,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,6.282.958,197.042,648,0,28.48,20,21/02/2012,1,64,WFS shoes,3,12
10836,5,Ladies´Footwear,Ladies Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,8.369.298,1.119.702,948.9,0,76.57,30,21/05/2012,1,64,WFS shoes,3,12
10564,6,Men´s Footwear,Men Shoes,42,Millenium,Joe Barry,Vancouver,CAN,Canada,3.258.144,965.376,422.352,20.112,35.94,16,16/11/2009,1,17,TieBreak Tennis shoes,3,7
10351,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.170.374,184.226,135.46,0,65.12,13,17/09/2009,1,41,Duck Shirt,3,19
11016,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.222.099,163.501,138.56,0,73.93,16,14/02/2012,1,36,Mehmet-Tröja,3,17
10810,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.403.892,329.308,173.32,0,58.1,7,06/11/2012,1,13,Aino Shoes,3,6
10943,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.639.197,219.303,185.85,0,30.3,15,15/01/2012,1,46,Rodbye Troje,3,21
10495,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,1.692.432,351.568,204.4,0,46.62,20,24/10/2010,1,41,Duck Shirt,3,19
10943,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,3.212.244,429.756,364.2,0,30.3,15,15/01/2012,1,13,Aino Shoes,3,6
11031,8,Babywear,0-3 Years,42,Millenium,Joe Barry,Vancouver,CAN,Canada,19.255.824,2.576.176,2183.2,0,28.48,80,21/02/2012,1,13,Aino Shoes,3,6
10447,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,472.622,9.8178,57.08,0,45.69,2,20/08/2010,1,71,Atles Lussekofta,3,15
10528,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,729.551,151.549,88.11,0,25.64,3,12/03/2010,1,11,Desperado Jeans,3,5
10968,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.129.842,151.158,128.1,0,37.77,30,27/02/2012,1,24,Samba Socker  Socks,3,10
11072,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.425.312,190.688,161.6,0,69.62,8,21/03/2012,1,2,Mr X Trousers,3,1
11006,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.548.086,207.114,175.52,0,65.67,8,12/04/2012,1,1,Lenin Jeansshorts,3,1
10720,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.929.744,452.656,238.24,0,21.15,8,02/04/2011,1,71,Atles Lussekofta,3,15
10598,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.073.276,486.324,255.96,0,36.64,9,19/05/2011,1,71,Atles Lussekofta,3,15
10869,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,264.159,35.341,299.5,0,44.38,10,09/06/2012,1,11,Desperado Jeans,3,5
10979,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.907.072,388.928,329.6,0,72.67,80,31/03/2012,1,24,Samba Socker  Socks,3,10
10370,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.929.833,789.267,371.91,48.51,29.05,15,09/03/2010,1,1,Lenin Jeansshorts,3,1
10616,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,321.246,95.184,416.43,19.83,66.7,15,05/06/2011,1,70,US-Master Jeans,3,7
10616,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,3.680.235,109.044,4.770.675,227.175,66.7,15,05/06/2011,1,71,Atles Lussekofta,3,15
10714,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,423.306,229.944,653.25,130.65,45.54,30,27/08/2011,1,2,Mr X Trousers,3,1
10869,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,758.52,101.48,860,0,44.38,40,09/06/2012,1,1,Lenin Jeansshorts,3,1
10758,1,Men´s Clothes,Fashion for Men,32,The Corner Store,Ross The Boss,Eugene,USA,USA,996.3,233.7,1230,0,33.57,40,04/12/2010,1,70,US-Master Jeans,3,7
10855,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.259.496,382.704,164.22,21.42,48.14,15,02/05/2012,1,65,Stretch oui-pants,3,2
10657,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,253.935,59.565,313.5,0,74.96,50,10/07/2011,1,15,Sumi Underwear,3,6
10447,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,3.037.104,630.896,366.8,0,45.69,35,20/08/2010,1,65,Stretch oui-pants,3,2
10416,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,4.580.496,951.504,553.2,0,22.48,10,22/10/2010,1,53,Jumpin Jack Flash Dress,3,24
10831,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,6.057.576,810.424,686.8,0,78.1,8,19/05/2012,1,38,Le Baby Dress,3,18
10979,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,6.149.304,822.696,697.2,0,72.67,35,31/03/2012,1,63,Serve-Shirt,3,7
10616,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,9.643.387,2.274.638,11.918.025,567.525,66.7,15,05/06/2011,1,38,Le Baby Dress,3,18
10377,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,10.329.984,3.419.416,1374.94,179.34,49.19,20,15/10/2009,1,39,Terence Top,3,18
10656,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,15.426.936,5.523.224,2.095.016,190.456,21.31,28,09/10/2011,1,44,Okkaba Skin Jackets,3,20
10816,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.140.101,634.104,2.774.205,132.105,31.89,30,11/05/2012,1,38,Le Baby Dress,3,18
10749,2,Womens wear,Fashion for Women,32,The Corner Store,Ross The Boss,Eugene,USA,USA,3.395.763,796.537,4192.3,0,46.19,10,25/09/2011,1,76,Minnki Pälsii,3,23
10831,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,177.988,2.3812,20.18,0,78.1,2,19/05/2012,1,19,Squash Shorts,3,8
10756,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,34.83,16.77,51.6,8.6,75.84,20,02/03/2011,1,69,Racing Truck  Socks,3,15
10749,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,42.768,10.032,52.8,0,46.19,6,25/09/2011,1,59,Rasta WCT,3,28
10756,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,56.376,27.144,83.52,13.92,75.84,6,02/03/2011,1,68,Cap,3,8
11061,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,697.221,9.3279,79.05,0,25.77,15,05/03/2012,1,60,Game Over T-Shirt,3,28
10310,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,736.992,11.6008,85.3,0,37.33,10,24/02/2010,1,16,Wimbledon T-Shirt,3,7
10681,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,901.044,322.596,122.364,11.124,73.33,12,30/03/2011,1,21,Basket Shoes,3,8
10657,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,117.126,27.474,144.6,0,74.96,30,10/07/2011,1,60,Game Over T-Shirt,3,28
10310,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.390.608,218.892,160.95,0,37.33,5,24/02/2010,1,62,Sheat Shoes,3,29
10416,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.554.529,321.471,187.6,0,22.48,20,22/10/2010,1,19,Squash Shorts,3,8
10528,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.803.715,810.365,261.408,43.568,25.64,8,12/03/2010,1,33,Car Boots,3,15
10873,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.811.628,242.372,205.4,0,40.54,20,11/04/2012,1,21,Basket Shoes,3,8
11040,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.845.144,246.856,209.2,0,50.6,20,27/03/2012,1,21,Basket Shoes,3,8
10617,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,212.625,89.25,301.875,39.375,40.88,30,05/06/2011,1,59,Rasta WCT,3,28
10562,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,235.872,84.448,320.32,29.12,45.52,10,15/09/2010,1,62,Sheat Shoes,3,29
10869,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.413.152,322.848,273.6,0,44.38,20,09/06/2012,1,68,Cap,3,8
10681,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.561.847,635.853,319.77,29.07,73.33,30,30/03/2011,1,19,Squash Shorts,3,8
10607,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,275.562,64.638,340.2,0,28.5,14,27/04/2011,1,33,Car Boots,3,15
10447,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.825.136,586.864,341.2,0,45.69,40,20/08/2010,1,19,Squash Shorts,3,8
11072,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,3.067.772,410.428,347.82,0,69.62,22,21/03/2012,1,50,Finnish Swimsuit,3,23
10513,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,3.175.794,1.426.806,460.26,76.71,53.37,15,27/05/2012,1,61,Adihash Running Shoe,3,29
10513,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,3.282.192,1.474.608,475.68,79.28,53.37,40,27/05/2012,1,21,Basket Shoes,3,8
10562,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,426.384,152.656,579.04,52.64,45.52,20,15/09/2010,1,33,Car Boots,3,15
10855,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,4.444.526,145.474,459,0,48.14,50,02/05/2012,1,16,Wimbledon T-Shirt,3,7
10816,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,480.168,142.272,622.44,29.64,31.89,20,11/05/2012,1,62,Sheat Shoes,3,29
10758,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,4.998.365,775.635,577.4,0,33.57,20,04/12/2010,1,26,Bike Helmet,3,11
10941,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,7.218.288,3.011.712,1023,204.6,69.94,30,16/06/2012,1,62,Sheat Shoes,3,29
10941,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,10.044.745,2.775.255,1282,256.4,69.94,80,16/06/2012,1,68,Cap,3,8
10988,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,10.485.216,2.591.584,1307.68,118.88,41.89,40,04/02/2012,1,62,Sheat Shoes,3,29
10979,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.070.307,143.193,1213.5,0,72.67,30,31/03/2012,1,27,Tracksuit,3,11
10598,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.680.345,394.155,2074.5,0,36.64,50,19/05/2011,1,27,Tracksuit,3,11
10441,3,Sportwear,Sports…,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1831.95,380.55,2212.5,0,72.69,50,14/01/2010,1,27,Tracksuit,3,11
10589,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,196.992,4.6208,24.32,0,72.58,4,09/05/2011,1,35,LA. Shorts,3,16
10831,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,397.958,5.3242,45.12,0,78.1,8,19/05/2012,1,35,LA. Shorts,3,16
10945,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,69.678,9.322,79,0,26.55,10,17/05/2012,1,31,Rossi Bermuda Shorts,3,14
10528,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,794.383,165.017,95.94,0,25.64,9,12/03/2010,1,72,Rossi Shorts,3,14
10855,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,105.205,14.075,119.28,0,48.14,14,02/05/2012,1,31,Rossi Bermuda Shorts,3,14
10831,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.091.021,4.8379,113.94,0,78.1,9,19/05/2012,1,43,Summer Shorts,3,20
10720,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.119.258,262.542,138.18,0,21.15,21,02/04/2011,1,35,LA. Shorts,3,16
10302,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.121.818,176.582,129.84,0,48.81,12,14/02/2010,1,43,Summer Shorts,3,20
10607,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,121.986,28.614,150.6,0,28.5,12,27/04/2011,1,72,Rossi Shorts,3,14
10979,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,1.831.827,244.173,207.6,0,72.67,24,31/03/2012,1,31,Rossi Bermuda Shorts,3,14
10979,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,184.338,24.662,209,0,72.67,20,31/03/2012,1,12,Tiny Winy Hot Bikini,3,5
10644,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,212.22,49.78,262,0,28.61,20,30/06/2011,1,43,Summer Shorts,3,20
10390,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.172.672,713.728,288.64,26.24,21.89,40,29/04/2010,1,35,LA. Shorts,3,16
10390,4,Bath Clothes,Beachwear,32,The Corner Store,Ross The Boss,Eugene,USA,USA,2.173.997,714.163,288.816,26.256,21.89,24,29/04/2010,1,72,Rossi Shorts,3,14
